N55558	lifestyle	lifestylebuzz	Police Surprise Woman Who Anonymously Baked Pizzelle Cookies for Years in Heartwarming Video	"Once the Medford Police learned the identity of the mystery woman who baked for them, AKA the ""Pizzelle Lady,"" they surprised her in this sweet viral video."	https://assets.msn.com/labs/mind/AAJXWJG.html	[]	[]
N54422	lifestyle	lifestylelovesex	What to Do After You've Cheated On Your Husband	It's more common than you might think.	https://assets.msn.com/labs/mind/AAJb6pR.html	[]	[]
N54960	foodanddrink	videos	How to Make Taco Mac n Cheese	When taco night meets mac and cheese, magic happens. Melty cheese, hearty ground beef, and a creamy Tex-Mex inspired sauce come together in this taco-mac skillet for a maximum comfort food meal.	https://assets.msn.com/labs/mind/AAJ7Aof.html	"[{""Label"": ""Macaroni and cheese"", ""Type"": ""C"", ""WikidataId"": ""Q378341"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Mac n Cheese""]}]"	"[{""Label"": ""Tex-Mex"", ""Type"": ""U"", ""WikidataId"": ""Q29359"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [100], ""SurfaceForms"": [""Tex-Mex""]}]"
N18355	sports	baseball_mlb	Ex-All-Star slugger Josh Hamilton charged with child injury	KELLER, Texas (AP) Former All-Star slugger Josh Hamilton has been charged with injury to a child after his 14-year-old daughter told his ex-wife that he'd struck her.	https://assets.msn.com/labs/mind/AAJBVav.html	"[{""Label"": ""Josh Hamilton"", ""Type"": ""P"", ""WikidataId"": ""Q716346"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Josh Hamilton""]}]"	"[{""Label"": ""Josh Hamilton"", ""Type"": ""P"", ""WikidataId"": ""Q716346"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Josh Hamilton""]}, {""Label"": ""Keller, Texas"", ""Type"": ""G"", ""WikidataId"": ""Q26485"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""KELLER""]}, {""Label"": ""Major League Baseball All-Star Game"", ""Type"": ""E"", ""WikidataId"": ""Q1069698"", ""Confidence"": 0.951, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""All-Star""]}]"
N57109	travel	travelnews	Why Are Dressers Vanishing from Hotel Rooms?	The fastest-disappearing hotel amenity out there.	https://assets.msn.com/labs/mind/AAJb6y8.html	[]	[]
N4717	tv	humor	SNL's Michael Che Sparks Backlash for 'Sexist and Ageist' Comments During Weekend Update	SNL's Michael Che Sparks Backlash 'Sexist and Ageist' Comments	https://assets.msn.com/labs/mind/AAJN4AF.html	"[{""Label"": ""Weekend Update"", ""Type"": ""U"", ""WikidataId"": ""Q14544"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [74], ""SurfaceForms"": [""Weekend Update""]}, {""Label"": ""Ageism"", ""Type"": ""C"", ""WikidataId"": ""Q438946"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Ageist""]}]"	"[{""Label"": ""Ageism"", ""Type"": ""C"", ""WikidataId"": ""Q438946"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [46], ""SurfaceForms"": [""Ageist""]}]"
N16215	foodanddrink	restaurantsandnews	National Dessert Day: Where to get Free Dessert at Wendy's, TGI Friday and More	Where to get free or discounted desserts and sweets for National Dessert Day, including nationwide and local offers.	https://assets.msn.com/labs/mind/AAIJicH.html	"[{""Label"": ""TGI Fridays"", ""Type"": ""N"", ""WikidataId"": ""Q1524184"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""TGI Friday""]}, {""Label"": ""Wendy's"", ""Type"": ""O"", ""WikidataId"": ""Q550258"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""Wendy's""]}]"	[]
N48742	news	newscrime	Before his execution, a death row inmate told his victim's family he forgives them	Charles Rhines, who was convicted of murder in the brutal stabbing of a 22-year-old man in 1992, was executed in South Dakota Monday, the state's attorney general said, after the Supreme Court denied a last-ditch appeal of his case.	https://assets.msn.com/labs/mind/AAJT0gz.html	[]	"[{""Label"": ""South Dakota"", ""Type"": ""G"", ""WikidataId"": ""Q1211"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [113], ""SurfaceForms"": [""South Dakota""]}]"
N26682	news	newscrime	Texas attorney convicted of scamming drug traffickers	A Texas lawyer has been convicted of corruption for scamming roughly $1.5 million from international drug traffickers whom authorities say turned him to the FBI.	https://assets.msn.com/labs/mind/AAJBVh1.html	"[{""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Texas""]}]"	"[{""Label"": ""Federal Bureau of Investigation"", ""Type"": ""O"", ""WikidataId"": ""Q8333"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [157], ""SurfaceForms"": [""FBI""]}, {""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [2], ""SurfaceForms"": [""Texas""]}]"
N6461	music	music-celebrity	Dolly Parton Says Reclusive Husband Carl Thomas Dean Has Always Been Her 'Biggest Fan Behind the Scenes'	Dolly Parton Says Her Husband Is Her 'Biggest Fan'	https://assets.msn.com/labs/mind/AAJBVkP.html	"[{""Label"": ""Dolly Parton"", ""Type"": ""P"", ""WikidataId"": ""Q180453"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Dolly Parton""]}, {""Label"": ""Biggest Fan"", ""Type"": ""U"", ""WikidataId"": ""Q4906910"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [74], ""SurfaceForms"": [""Biggest Fan""]}, {""Label"": ""Behind the Scenes (1914 film)"", ""Type"": ""W"", ""WikidataId"": ""Q3637484"", ""Confidence"": 0.976, ""OccurrenceOffsets"": [86], ""SurfaceForms"": [""Behind the Scenes""]}]"	"[{""Label"": ""Dolly Parton"", ""Type"": ""P"", ""WikidataId"": ""Q180453"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Dolly Parton""]}, {""Label"": ""Biggest Fan"", ""Type"": ""U"", ""WikidataId"": ""Q4906910"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Biggest Fan""]}, {""Label"": ""Bill Clinton"", ""Type"": ""P"", ""WikidataId"": ""Q1124"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Her Husband""]}]"
N51226	travel	traveltripideas	You can stay at Jim Beam's bourbon distillery for $23 per night, and it comes with a full bar, dinner, and a tasting tour	The 1919 house accommodates up to six people and will be listed on Airbnb for a limited time starting October 21.	https://assets.msn.com/labs/mind/AAIP7hH.html	"[{""Label"": ""Jim Beam"", ""Type"": ""J"", ""WikidataId"": ""Q222787"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""Jim Beam""]}]"	"[{""Label"": ""Airbnb"", ""Type"": ""O"", ""WikidataId"": ""Q63327"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [67], ""SurfaceForms"": [""Airbnb""]}]"
N18385	news	newspolitics	Warren pledges to overturn military transgender ban on Day 1		https://assets.msn.com/labs/mind/AAJT1Fp.html	[]	[]
N5528	music	music-gallery	20 Of Reba McEntire's Most Iconic Moments As A Beloved American Country Star	Talk about an impressive career!	https://assets.msn.com/labs/mind/AAIP7rZ.html	"[{""Label"": ""Reba McEntire"", ""Type"": ""P"", ""WikidataId"": ""Q229430"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Reba McEntire""]}]"	"[{""Label"": ""Talk radio"", ""Type"": ""C"", ""WikidataId"": ""Q502319"", ""Confidence"": 0.963, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Talk""]}]"
N53049	sports	mma	President Trump says UFC reception was 'like walking into a Trump Rally'	"Despite hearing boos, President Trump compares reception from crowd at UFC 244 in New York to one at a campaign event. ""Plenty of MAGA ..."""	https://assets.msn.com/labs/mind/AAJN4pY.html	"[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""President Trump""]}, {""Label"": ""Ultimate Fighting Championship"", ""Type"": ""O"", ""WikidataId"": ""Q186471"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""UFC""]}]"	"[{""Label"": ""Make America Great Again"", ""Type"": ""U"", ""WikidataId"": ""Q20871878"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [130], ""SurfaceForms"": [""MAGA""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""President Trump""]}]"
N29207	tv	tv-celebrity	Rosario Dawson and Members of Her Family Sued Over Alleged Transphobic Assault Against Handyman	Rosario Dawson and Her Family Sued Over Alleged Transphobic Attack	https://assets.msn.com/labs/mind/AAJb7F6.html	"[{""Label"": ""Rosario Dawson"", ""Type"": ""P"", ""WikidataId"": ""Q228692"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Rosario Dawson""]}]"	"[{""Label"": ""Rosario Dawson"", ""Type"": ""P"", ""WikidataId"": ""Q228692"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Rosario Dawson""]}]"
N29597	sports	football_nfl	Yardbarker's NFL Week 6 game-by-game analysis, grades	The Chiefs stumbled against Houston, their second consecutive loss at home. Russell Wilson outdueled turnover machine Baker Mayfield in Cleveland. And how 'bout them Cowboys?! Here's Yardbarker's Week 6 whip-around.	https://assets.msn.com/labs/mind/AAIJkzZ.html	"[{""Label"": ""Yardbarker"", ""Type"": ""O"", ""WikidataId"": ""Q8049272"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Yardbarker""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""NFL""]}]"	"[{""Label"": ""Yardbarker"", ""Type"": ""O"", ""WikidataId"": ""Q8049272"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [183], ""SurfaceForms"": [""Yardbarker""]}, {""Label"": ""Russell Wilson"", ""Type"": ""P"", ""WikidataId"": ""Q1149781"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [76], ""SurfaceForms"": [""Russell Wilson""]}, {""Label"": ""Baker Mayfield"", ""Type"": ""P"", ""WikidataId"": ""Q14950655"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [118], ""SurfaceForms"": [""Baker Mayfield""]}, {""Label"": ""Kansas City Chiefs"", ""Type"": ""O"", ""WikidataId"": ""Q223522"", ""Confidence"": 0.979, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Chiefs""]}, {""Label"": ""Dallas Cowboys"", ""Type"": ""O"", ""WikidataId"": ""Q204862"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [166], ""SurfaceForms"": [""Cowboys""]}, {""Label"": ""Houston"", ""Type"": ""G"", ""WikidataId"": ""Q16555"", ""Confidence"": 0.934, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Houston""]}, {""Label"": ""Cleveland"", ""Type"": ""G"", ""WikidataId"": ""Q37320"", ""Confidence"": 0.905, ""OccurrenceOffsets"": [136], ""SurfaceForms"": [""Cleveland""]}]"
N4166	finance	finance-real-estate	How much land the government owns in every state and what it's used for	The U.S. government owns over 640 million acres of land across 50 states -- equal to more than one-quarter of the country's total landmass.	https://assets.msn.com/labs/mind/AAJu4kl.html	[]	"[{""Label"": ""Federal government of the United States"", ""Type"": ""O"", ""WikidataId"": ""Q48525"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""U.S. government""]}]"
N22466	news	newsus	A 911 supervisor was streaming Netflix at work when dispatchers mishandled a shooting call	A woman in South Florida called 911 after a bullet came through her car's windshield -- but dispatchers didn't send help right away. Police say they mishandled the call while their supervisor was streaming a Netflix movie.	https://assets.msn.com/labs/mind/AAJXXVa.html	"[{""Label"": ""Netflix"", ""Type"": ""O"", ""WikidataId"": ""Q907311"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""Netflix""]}]"	"[{""Label"": ""Netflix"", ""Type"": ""O"", ""WikidataId"": ""Q907311"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [208], ""SurfaceForms"": [""Netflix""]}, {""Label"": ""South Florida"", ""Type"": ""G"", ""WikidataId"": ""Q7567226"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""South Florida""]}]"
N40632	health	health-news	Police urge parents to check Halloween treats for THC-laced candy	Parents have been encouraged to check their children's Halloween candy for years to ensure the tasty treats are safe for kids to eat. This spooky season, Pennsylvania police are urging caregivers to be on the lookout once again   for drug-laced edibles.	https://assets.msn.com/labs/mind/AAIJn4Q.html	"[{""Label"": ""Halloween"", ""Type"": ""H"", ""WikidataId"": ""Q251868"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [29], ""SurfaceForms"": [""Halloween""]}, {""Label"": ""Tetrahydrocannabinol"", ""Type"": ""C"", ""WikidataId"": ""Q190067"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""THC""]}]"	"[{""Label"": ""Halloween"", ""Type"": ""H"", ""WikidataId"": ""Q251868"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Halloween""]}, {""Label"": ""Pennsylvania"", ""Type"": ""G"", ""WikidataId"": ""Q1400"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [154], ""SurfaceForms"": [""Pennsylvania""]}]"
N157	sports	baseball_mlb	How did the Nats respond to a controversial call? By leaving absolutely no doubt.	A controversial interference call. Dominance from Stephen Strasburg. Booming home runs to turn it around. And now, one game to decide it all.	https://assets.msn.com/labs/mind/AAJyTwb.html	"[{""Label"": ""Washington Nationals"", ""Type"": ""O"", ""WikidataId"": ""Q825838"", ""Confidence"": 0.906, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""Nats""]}]"	"[{""Label"": ""Stephen Strasburg"", ""Type"": ""P"", ""WikidataId"": ""Q1192310"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Stephen Strasburg""]}]"
N56869	sports	basketball_nba	Sinkhole dilemma: Could Pasco County block people from repairing their own homes?	In Pasco County, they have described 76 cave-ins and depressions which began forming in August as something unprecedented in our state. It might also set up an unprecedented legal confrontation between homeowners in the Hudson subdivision where the holes have formed and the county itself. Pasco County has not had to deny anyone a permit yet, because the holes themselves have not damaged anyone's individual property. But the depressions are still...	https://assets.msn.com/labs/mind/AAJu54p.html	"[{""Label"": ""Pasco County, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q500992"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""Pasco County""]}]"	"[{""Label"": ""Pasco County, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q500992"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [3, 290], ""SurfaceForms"": [""Pasco County"", ""Pasco County""]}, {""Label"": ""Hudson Subdivision"", ""Type"": ""U"", ""WikidataId"": ""Q5928911"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [220], ""SurfaceForms"": [""Hudson subdivision""]}]"
N54883	health	nutrition	Deceptive 'Healthy' Snacks That Are Actually Sugar and Calorie Bombs	"Sorry, but ""made with real fruit juice"" doesn't mean you're in the clear."	https://assets.msn.com/labs/mind/AAJhrS7.html	[]	[]
N46417	news	newsus	Elk Fire burning more than 600 acres, 40% contained	The Elk Fire is burning near Boy Scout Ranch, Glacier View in Colorado	https://assets.msn.com/labs/mind/AAIVMRc.html	[]	[]
N29641	finance	markets	L.A.'s $1 billion trophy tower halted as China pulls back	It's meant to be one of the crown jewels of downtown Los Angeles' urban renaissance but now it's in limbo -- plagued by lawsuits from subcontractors, and victim of an ongoing trade dispute between China and the U.S. and a Beijing crackdown on credit and capital flight.	https://assets.msn.com/labs/mind/AAJyVKQ.html	"[{""Label"": ""China"", ""Type"": ""G"", ""WikidataId"": ""Q148"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""China""]}, {""Label"": ""Los Angeles"", ""Type"": ""G"", ""WikidataId"": ""Q65"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""L.A.""]}]"	"[{""Label"": ""Beijing"", ""Type"": ""G"", ""WikidataId"": ""Q956"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [222], ""SurfaceForms"": [""Beijing""]}, {""Label"": ""China"", ""Type"": ""G"", ""WikidataId"": ""Q148"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [197], ""SurfaceForms"": [""China""]}, {""Label"": ""Los Angeles"", ""Type"": ""G"", ""WikidataId"": ""Q65"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""Los Angeles""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [211], ""SurfaceForms"": [""U.S.""]}]"
N41777	sports	baseball_mlb	Kate Upton was so fired up after the Astros' big defensive play	The Houston Astros made a great defensive play to keep Game 2 of the ALCS tied in the sixth inning, and perhaps nobody was more excited about it than Kate Upton.	https://assets.msn.com/labs/mind/AAIJpfG.html	"[{""Label"": ""Kate Upton"", ""Type"": ""P"", ""WikidataId"": ""Q231536"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Kate Upton""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [37], ""SurfaceForms"": [""Astros""]}]"	"[{""Label"": ""Kate Upton"", ""Type"": ""P"", ""WikidataId"": ""Q231536"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [150], ""SurfaceForms"": [""Kate Upton""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Houston Astros""]}]"
N47722	news	newsworld	Thai King fires palace bedroom guards for adultery	Thailand's King has fired four more palace officials, the latest in a series of high profile public dismissals that include his own royal consort.	https://assets.msn.com/labs/mind/AAJyXYR.html	[]	[]
N8517	travel	traveltips	How to Avoid Airbnb Scams and Find Legit Vacation Rentals Online	Worried about getting scammed on your next vacation rental? Follow these tips to avoid the hassle and arrive with peace of mind.	https://assets.msn.com/labs/mind/AAJXZ42.html	"[{""Label"": ""Airbnb"", ""Type"": ""O"", ""WikidataId"": ""Q63327"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""Airbnb""]}]"	"[{""Label"": ""Friending and following"", ""Type"": ""C"", ""WikidataId"": ""Q5504038"", ""Confidence"": 0.965, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Follow""]}]"
N48699	music	music-celebrity	Bette Midler mocks Lori Loughlin's college admission scandal	In a new tweet, Bette Midler pokes fun at Lori Loughlin's involvement in the college admission scandal.	https://assets.msn.com/labs/mind/AAJN6C9.html	"[{""Label"": ""Lori Loughlin"", ""Type"": ""P"", ""WikidataId"": ""Q234712"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Lori Loughlin""]}, {""Label"": ""Bette Midler"", ""Type"": ""P"", ""WikidataId"": ""Q190631"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bette Midler""]}]"	"[{""Label"": ""Lori Loughlin"", ""Type"": ""P"", ""WikidataId"": ""Q234712"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Lori Loughlin""]}, {""Label"": ""Bette Midler"", ""Type"": ""P"", ""WikidataId"": ""Q190631"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""Bette Midler""]}]"
N49647	travel	travelnews	"American Airlines Has an ""Early Depletion of the Burger Inventory"""	Translation? The airline hamburgers are so good they ran out.	https://assets.msn.com/labs/mind/AAJ2hSp.html	"[{""Label"": ""American Airlines"", ""Type"": ""O"", ""WikidataId"": ""Q32396"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""American Airlines""]}]"	[]
N36836	movies	movievideo	Trailer - Hoax	Trailer 1	https://assets.msn.com/labs/mind/AAJ7FMT.html	[]	[]
N25732	travel	traveltripideas	15 photos that show why Charleston was named the best city in the US   again	Charleston, South Carolina, was named the best city in the US by Travel + Leisure for the fourth consecutive time. Here's why.	https://assets.msn.com/labs/mind/AAJ7FQG.html	"[{""Label"": ""Charleston, South Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q47716"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""Charleston""]}]"	"[{""Label"": ""Charleston, South Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q47716"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Charleston""]}, {""Label"": ""Travel + Leisure"", ""Type"": ""M"", ""WikidataId"": ""Q2505734"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [65], ""SurfaceForms"": [""Travel + Leisure""]}, {""Label"": ""South Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q1456"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""South Carolina""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.959, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""US""]}]"
N27676	sports	golf	Tiger Woods is finally writing a memoir and it has the perfect title	HarperCollins Publishers has acquired the rights to the first-ever memoir authored by Tiger Woods.	https://assets.msn.com/labs/mind/AAIP9RR.html	"[{""Label"": ""Tiger Woods"", ""Type"": ""P"", ""WikidataId"": ""Q10993"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Tiger Woods""]}]"	"[{""Label"": ""Tiger Woods"", ""Type"": ""P"", ""WikidataId"": ""Q10993"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [86], ""SurfaceForms"": [""Tiger Woods""]}, {""Label"": ""HarperCollins"", ""Type"": ""O"", ""WikidataId"": ""Q95149"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""HarperCollins Publishers""]}]"
N13241	video	science	Tech Company Wants to Pay You $130k to Put Your Face On a Robot	The future is now. Buzz60's Tony Spitz has the details.	https://assets.msn.com/labs/mind/AAIVNuu.html	[]	"[{""Label"": ""Yahoo! Buzz"", ""Type"": ""M"", ""WikidataId"": ""Q8046831"", ""Confidence"": 0.917, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Buzz""]}]"
N63823	lifestyle	lifestyleroyals	Prince Charles Hit by One of the Most Incredible Art Hoaxes in Royal History	Prince Charles Hit by Art Hoax	https://assets.msn.com/labs/mind/AAJT4mB.html	[]	[]
N30531	tv	tv-gallery	16 transgender celebrities who are changing television	"Shows like ""Euphoria,"" ""Pose,"" ""The Fosters,"" and ""Shameless"" have all introduced trans actors and characters in recent years."	https://assets.msn.com/labs/mind/AAIVO7I.html	[]	"[{""Label"": ""Pose (TV series)"", ""Type"": ""W"", ""WikidataId"": ""Q30603704"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""Pose""]}, {""Label"": ""Television show"", ""Type"": ""C"", ""WikidataId"": ""Q15416"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Shows""]}, {""Label"": ""Euphoria (American TV series)"", ""Type"": ""N"", ""WikidataId"": ""Q56275505"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""Euphoria""]}, {""Label"": ""Shameless (American TV series)"", ""Type"": ""N"", ""WikidataId"": ""Q23599"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""Shameless""]}, {""Label"": ""The Fosters (American TV series)"", ""Type"": ""N"", ""WikidataId"": ""Q7734937"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [32], ""SurfaceForms"": [""The Fosters""]}]"
N29730	sports	football_nfl	Rams trade Marcus Peters to Ravens for Kenny Young	In a surprising and unusual development, a two-time Pro Bowler has been traded from one playoff contender to another. The Rams traded cornerback Marcus Peters to the Ravens. The Ravens are sending second-year linebacker Kenny Young to Los Angeles in the deal, according to Jay Glazer. The move comes as a surprise, as the 26-year-old [more]	https://assets.msn.com/labs/mind/AAIP9bV.html	"[{""Label"": ""Los Angeles Rams"", ""Type"": ""O"", ""WikidataId"": ""Q337377"", ""Confidence"": 0.957, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Rams""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Ravens""]}, {""Label"": ""Marcus Peters"", ""Type"": ""P"", ""WikidataId"": ""Q18389154"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Marcus Peters""]}]"	"[{""Label"": ""Los Angeles Rams"", ""Type"": ""O"", ""WikidataId"": ""Q337377"", ""Confidence"": 0.957, ""OccurrenceOffsets"": [122, 235], ""SurfaceForms"": [""Rams"", ""Los Angeles""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [166, 178], ""SurfaceForms"": [""Ravens"", ""Ravens""]}, {""Label"": ""Marcus Peters"", ""Type"": ""P"", ""WikidataId"": ""Q18389154"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [145], ""SurfaceForms"": [""Marcus Peters""]}, {""Label"": ""Pro Bowl"", ""Type"": ""E"", ""WikidataId"": ""Q786705"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Pro Bowler""]}]"
N57971	news	newspolitics	'Go to confession': Scaramucci urges Mick Mulvaney to leave the White House	"Anthony Scaramucci claimed he feels ""bad"" for Mick Mulvaney and urged him to resign from his position as acting White House chief of staff."	https://assets.msn.com/labs/mind/AAJ7GDt.html	"[{""Label"": ""Mick Mulvaney"", ""Type"": ""P"", ""WikidataId"": ""Q1235731"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [37], ""SurfaceForms"": [""Mick Mulvaney""]}, {""Label"": ""Anthony Scaramucci"", ""Type"": ""P"", ""WikidataId"": ""Q4773428"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Scaramucci""]}]"	"[{""Label"": ""Mick Mulvaney"", ""Type"": ""P"", ""WikidataId"": ""Q1235731"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [46], ""SurfaceForms"": [""Mick Mulvaney""]}, {""Label"": ""Anthony Scaramucci"", ""Type"": ""P"", ""WikidataId"": ""Q4773428"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Anthony Scaramucci""]}]"
